,name,link,price,closest_town,region,total_len,easy_len,intermediate_len,difficult_len,geometry,state,website,Latitude,Longtitude,date,time,weather_lat,weather_lon,temperature,feels_like,temp_min,temp_max,temp_description,humidity,cloudiness,wind_speed,daily_chance_snow,hourly_chance_snow
423,Spruce Mountain – Jay,https://www.skiresort.info/ski-resort/spruce-mountain-jay/,25.0,Livermore Falls,Maine,2.4,0.6,1.4,0.4,,,,,,02/23/21,23:44:00,44.4753,-70.1881,31.13600000000007,25.520000000000056,30.002000000000077,33.008,overcast clouds,86.0,100.0,1.13,19.0,72.0
424,Dry Hill,https://www.skiresort.info/ski-resort/dry-hill/,40.0,Watertown,Thousand Islands-Seaway,2.4,0.7,1.2,0.5,,,,,,02/23/21,23:44:00,42.3709,-71.1828,36.77000000000006,27.662000000000052,35.006000000000036,37.99400000000007,scattered clouds,75.0,40.0,4.12,0.0,58.0
425,Polar Peak,https://www.skiresort.info/ski-resort/polar-peak/,,Ancram,Hudson Valley,1.9,1.0,0.5,0.4,,,,,,02/23/21,23:44:00,42.0506,-73.6362,36.64400000000008,31.478000000000065,35.006000000000036,37.99400000000007,scattered clouds,88.0,32.0,1.44,0.0,57.0
426,The Ridge – Le Roy,https://www.skiresort.info/ski-resort/the-ridge-le-roy/,,,Greater Niagara,0.7,0.4,0.3,0.0,,,,,,,,,,,,,,,,,,,
427,Indian Lake,https://www.skiresort.info/ski-resort/indian-lake/,,Indian Lake,The Adirondacks,0.9,0.6,0.3,0.0,"[-74.265475273132, 43.774099730543]",New York,http://www.adirondackexperience.com/indian-lake/winter,-74.265475273132,43.774099730543,02/23/21,23:44:00,26.0892,-97.5025,68.12600000000009,68.18000000000004,66.2,69.00800000000001,broken clouds,94.0,75.0,4.63,10.0,26.0
428,Maple Ski Ridge,https://www.skiresort.info/ski-resort/maple-ski-ridge/,,Rotterdam,Capital-Saratoga Region,1.4,0.3,0.8,0.3,"[-74.03383902499999, 42.817009899999995]",New York,http://winter.mapleskiridge.com/,-74.03383902499999,42.817009899999995,02/23/21,05:44:00,51.9225,4.4792,53.31200000000005,45.23000000000004,51.008,55.00400000000007,overcast clouds,76.0,89.0,5.66,0.0,0.0
429,Red Hill – Moultonborough,https://www.skiresort.info/ski-resort/red-hill-moultonborough/,,Moultonborough,New Hampshire,1.0,0.4,0.4,0.2,,,,,,02/23/21,23:44:00,43.7548,-71.3967,32.48600000000007,26.402000000000076,32.0,33.998000000000026,overcast clouds,91.0,98.0,1.79,57.0,90.0
430,Fox Hill,https://www.skiresort.info/ski-resort/fox-hill/,,West Bend,Wisconsin,1.0,0.5,0.3,0.2,,,,,,02/23/21,22:44:00,43.4253,-88.1834,36.842,26.61800000000009,35.996000000000045,37.004000000000055,overcast clouds,77.0,100.0,5.09,8.0,24.0
431,Abenaki,https://www.skiresort.info/ski-resort/abenaki/,,,New Hampshire,2.0,1.2,0.5,0.3,,,,,,,,,,,,,,,,,,,
432,Buckhorn Ski and Snowboard Club,https://www.skiresort.info/ski-resort/buckhorn-ski-and-snowboard-club/,,La Cañada Flintridge,California,1.2,0.2,0.6,0.4,,,,,,02/23/21,20:43:00,34.1992,-118.1879,62.15,57.6680000000001,59.0,66.2,clear sky,26.0,1.0,0.18,0.0,0.0
433,Northeast Slopes – East Corinth,https://www.skiresort.info/ski-resort/northeast-slopes-east-corinth/,15.0,East Corinth,Vermont,2.2,1.2,1.0,0.0,,,,,,02/23/21,23:44:00,44.06399999999999,-72.2223,31.94600000000005,23.738000000000053,30.992,33.008,broken clouds,50.0,83.0,2.24,39.0,88.0
434,Little Ski Hill,https://www.skiresort.info/ski-resort/little-ski-hill/,15.0,McCall,Idaho,1.4,1.4,0.0,0.0,"[-116.16155690312502, 44.92865192500002]",Idaho,http://www.littleskihill.org/,-116.16155690312502,44.92865192500002,02/23/21,21:42:00,44.911,-116.0987,21.2,13.082000000000017,21.2,21.2,light snow,68.0,40.0,1.98,79.0,98.0
435,Cochran Ski Area,https://www.skiresort.info/ski-resort/cochran-ski-area/,25.0,Burlington,Vermont,1.2,0.6,0.5,0.1,,,,,,02/23/21,23:42:00,39.8835,-74.6413,43.39400000000008,31.87400000000001,42.8,44.6,few clouds,61.0,20.0,6.17,24.0,0.0
436,Mt. Pisgah,https://www.skiresort.info/ski-resort/mt-pisgah/,25.0,Saranac Lake,The Adirondacks,1.0,1.0,0.0,0.0,"[-74.12602636002842, 44.3441499470103]",New York,,-74.12602636002842,44.3441499470103,02/23/21,23:44:00,44.3295,-74.1313,31.604000000000052,22.532000000000014,30.002000000000077,33.008,light snow,93.0,90.0,4.12,95.0,99.0
437,Missaukee Mountain,https://www.skiresort.info/ski-resort/missaukee-mountain/,,,Michigan,1.3,0.7,0.5,0.1,"[-85.22791600000002, 44.392296]",,,-85.22791600000002,44.392296,,,,,,,,,,,,,,
438,Pinnacle Park – Pittsfield,https://www.skiresort.info/ski-resort/pinnacle-park-pittsfield/,,Pittsfield,Maine,0.7,0.3,0.2,0.2,,,,,,02/23/21,23:43:00,42.4501,-73.2454,36.320000000000064,23.50400000000005,35.006000000000036,37.004000000000055,overcast clouds,80.0,90.0,7.2,47.0,69.0
439,Plumas Eureka Ski Bowl,https://www.skiresort.info/ski-resort/plumas-eureka-ski-bowl/,,Johnsville,California,1.3,1.0,0.2,0.1,"[-120.70009231566996, 39.76630876289701]",California,http://www.plumasskiclub.org/,-120.70009231566996,39.76630876289701,02/23/21,23:44:00,32.146,-98.0261,63.46400000000003,59.3600000000001,62.996000000000045,64.4,clear sky,59.0,1.0,3.09,0.0,0.0
440,Quoggy Jo Ski Center – Presque Isle,https://www.skiresort.info/ski-resort/quoggy-jo-ski-center-presque-isle/,8.0,Presque Isle,Maine,0.8,0.8,0.0,0.0,,,,,,02/23/21,23:44:00,46.6811,-68.0159,28.652000000000076,23.810000000000077,28.00400000000005,30.2,few clouds,93.0,20.0,0.46,82.0,99.0
441,Badger Mountain,https://www.skiresort.info/ski-resort/badger-mountain/,10.0,Wenatchee,Washington State,2.5,2.0,0.5,0.0,,,,,,02/23/21,20:42:00,47.4235,-120.3103,34.772000000000034,27.104000000000052,33.8,37.004000000000055,clear sky,80.0,1.0,2.95,19.0,53.0
442,Brantling Ski Slopes,https://www.skiresort.info/ski-resort/brantling-ski-slopes/,32.0,Rochester,Finger Lakes,1.0,0.7,0.3,0.0,"[-77.06694364166668, 43.15012153333333]",New York,,-77.06694364166668,43.15012153333333,02/23/21,23:43:00,43.1548,-77.6156,37.868000000000094,25.682000000000013,37.004000000000055,39.00200000000007,broken clouds,75.0,75.0,6.69,25.0,0.0
443,Eaton Mountain,https://www.skiresort.info/ski-resort/eaton-mountain/,15.0,Skowhegan,Maine,2.0,1.5,0.5,0.0,,,,,,02/23/21,23:44:00,44.7651,-69.7192,30.308000000000003,25.160000000000075,30.002000000000077,30.992,overcast clouds,96.0,100.0,0.95,8.0,47.0
444,Pando Park  (temporarily closed),https://www.skiresort.info/ski-resort/pando-park/,22.0,Rockford,Michigan,1.3,1.0,0.3,0.0,,,,,,02/23/21,22:44:00,42.2711,-89.094,37.22000000000006,28.18399999999999,35.996000000000045,37.99400000000007,broken clouds,75.0,75.0,4.12,0.0,0.0
445,Hillberg Ski Area,https://www.skiresort.info/ski-resort/hillberg-ski-area/,20.0,Anchorage,Alaska,1.2,0.9,0.3,0.0,,,,,,02/23/21,19:42:00,61.2181,-149.9003,15.674000000000017,7.754000000000055,15.008000000000004,17.99600000000005,overcast clouds,67.0,90.0,1.54,0.0,0.0
446,Kettlebowl,https://www.skiresort.info/ski-resort/kettlebowl/,5.0,Bryant,Wisconsin,1.4,0.3,1.1,0.0,"[-88.90007972717302, 45.271805974525016]",Wisconsin,http://www.langladecounty.org/,-88.90007972717302,45.271805974525016,02/23/21,22:44:00,34.5959,-92.4891,55.364000000000026,52.55600000000002,53.00600000000003,57.00200000000007,broken clouds,56.0,51.0,0.45,0.0,0.0
447,Hanson Hills,https://www.skiresort.info/ski-resort/hanson-hills/,25.0,Grayling,Michigan,1.0,0.8,0.2,0.0,"[-84.75325584411603, 44.645452487688]",,,-84.75325584411603,44.645452487688,02/23/21,23:45:00,44.6614,-84.7148,30.23600000000007,23.791999999999994,28.00400000000005,33.008,light snow,93.0,90.0,1.89,40.0,65.0
448,Living Memorial Park – Brattleboro,https://www.skiresort.info/ski-resort/living-memorial-park-brattleboro/,5.0,Brattleboro,Vermont,0.5,0.5,0.0,0.0,,,,,,02/23/21,23:45:00,42.8509,-72.5579,35.06000000000007,29.76800000000009,33.008,39.00200000000007,broken clouds,74.0,71.0,0.89,10.0,53.0
449,Alta Sierra – Shirley Meadows,https://www.skiresort.info/ski-resort/alta-sierra-shirley-meadows/,50.0,Bakersfield,California,1.5,1.3,0.2,0.0,,,,,,02/23/21,20:45:00,35.3733,-119.0187,58.244000000000064,52.142,55.994000000000064,60.99800000000002,clear sky,44.0,1.0,2.57,0.0,0.0
450,Meany Lodge,https://www.skiresort.info/ski-resort/meany-lodge/,,Easton,Washington State,2.0,1.0,1.0,0.0,"[-121.31961194999998, 47.277973349999996]",Washington,https://www.mountaineers.org/locations-lodges/meany-lodge,-121.31961194999998,47.277973349999996,02/23/21,23:45:00,40.6884,-75.2207,40.622000000000035,30.65,39.992,41.0,clear sky,60.0,1.0,4.63,0.0,0.0
451,Sahalie Ski Club,https://www.skiresort.info/ski-resort/sahalie-ski-club/,,North Bend,Washington State,1.5,1.0,0.5,0.0,"[-121.41594130000003, 47.4317492]",Washington,http://www.sahalie.org/chair2/Home.aspx,-121.41594130000003,47.4317492,02/23/21,20:43:00,43.4065,-124.2243,43.64600000000005,36.554000000000045,42.008,44.6,overcast clouds,81.0,90.0,3.6,0.0,0.0
452,Fort Wainwright/​Birch Hill – Fairbanks,https://www.skiresort.info/ski-resort/fort-wainwrightbirch-hill-fairbanks/,,Fairbanks,Alaska,1.8,1.5,0.3,0.0,,,,,,02/23/21,19:43:00,64.8378,-147.7164,1.1480000000000246,-6.051999999999977,-0.003999999999948045,3.002000000000077,light snow,71.0,90.0,0.53,20.0,0.0
453,Snow Hill at Eastman,https://www.skiresort.info/ski-resort/snow-hill-at-eastman/,,Newport,New Hampshire,1.0,0.5,0.5,0.0,"[-72.11921415529802, 43.51426772709697]",New Hampshire,https://www.newenglandskihistory.com/NewHampshire/eastman.php,-72.11921415529802,43.51426772709697,02/23/21,23:45:00,51.5877,-2.9984,53.22200000000004,51.15200000000008,51.008,55.994000000000064,overcast clouds,90.0,100.0,1.79,0.0,0.0
454,Mt. Eustis – Littleton  (temporarily closed),https://www.skiresort.info/ski-resort/mt-eustis-littleton/,,,New Hampshire,1.2,0.5,0.7,0.0,,,,,,,,,,,,,,,,,,,
455,Challenge Mountain – Walloon Lake,https://www.skiresort.info/ski-resort/challenge-mountain-walloon-lake/,,Walloon Lake,Michigan,1.2,0.9,0.3,0.0,,,,,,02/23/21,23:45:00,45.2661,-84.9337,30.902000000000076,23.68399999999999,30.002000000000077,32.0,overcast clouds,93.0,90.0,2.57,29.0,54.0
456,Mount Prospect – Lancaster,https://www.skiresort.info/ski-resort/mount-prospect-lancaster/,,Lancaster,New Hampshire,0.8,0.5,0.3,0.0,,,,,,02/23/21,20:45:00,40.2504,-76.2499,37.18399999999999,25.82600000000009,35.006000000000036,42.8,clear sky,52.0,1.0,5.14,0.0,0.0
457,Triangle Sports Area – Green Bay,https://www.skiresort.info/ski-resort/triangle-sports-area-green-bay/,,Green Bay,Wisconsin,0.6,0.5,0.1,0.0,,,,,,02/23/21,22:45:00,44.5192,-88.0198,35.762000000000064,30.541999999999994,35.006000000000036,35.996000000000045,overcast clouds,93.0,90.0,1.54,17.0,33.0
458,Blackhawk Ski Club – Middleton,https://www.skiresort.info/ski-resort/blackhawk-ski-club-middleton/,,Middleton,Wisconsin,0.8,0.6,0.2,0.0,,,,,,02/23/21,04:45:00,53.55,-2.2,52.05200000000008,47.804000000000045,50.0,53.996000000000045,overcast clouds,95.0,100.0,3.58,0.0,0.0
459,Powers Bluff,https://www.skiresort.info/ski-resort/powers-bluff/,10.0,Arpin,Wisconsin,1.0,1.0,0.0,0.0,"[-90.071754455566, 44.52977023693103]",,http://www.co.wood.wi.us/departments/parks/PowersBluff.aspx,-90.071754455566,44.52977023693103,02/23/21,22:45:00,44.5405,-90.0351,36.554000000000045,29.588000000000047,35.6,37.004000000000055,overcast clouds,80.0,90.0,2.57,9.0,33.0
460,Boyce Park,https://www.skiresort.info/ski-resort/boyce-park/,28.0,Pittsburgh,Pennsylvania,1.0,1.0,0.0,0.0,"[-79.74682006835903, 40.46148271794599]",Pennsylvania,,-79.74682006835903,40.46148271794599,02/23/21,23:45:00,40.4406,-79.9959,35.852000000000075,25.988000000000053,32.0,37.99400000000007,clear sky,75.0,1.0,4.63,0.0,0.0
461,Four Lakes,https://www.skiresort.info/ski-resort/four-lakes/,28.0,Lisle,Illinois,1.0,1.0,0.0,0.0,,,,,,02/23/21,22:45:00,41.8011,-88.0748,38.60600000000003,28.094000000000072,37.4,39.992,few clouds,81.0,20.0,5.66,0.0,0.0
462,The Rock Snow Park,https://www.skiresort.info/ski-resort/the-rock-snow-park/,40.0,Milwaukee,Wisconsin,1.0,1.0,0.0,0.0,,,,,,02/23/21,22:45:00,43.0006,-87.9668,36.26600000000001,29.048000000000023,35.006000000000036,37.99400000000007,overcast clouds,75.0,90.0,2.57,0.0,0.0
463,Leavenworth Ski Hill,https://www.skiresort.info/ski-resort/leavenworth-ski-hill/,19.0,Leavenworth,Washington State,1.0,1.0,0.0,0.0,"[-120.66244602240437, 47.61485825218581]",Washington,http://www.skileavenworth.com/,-120.66244602240437,47.61485825218581,02/23/21,22:45:00,39.2333,-95.0336,46.77800000000007,37.61600000000001,35.6,50.0,clear sky,50.0,1.0,4.12,0.0,0.0
464,Villa Roma,https://www.skiresort.info/ski-resort/villa-roma/,,Callicoon,The Catskills,1.7,1.7,0.0,0.0,,,,,,02/23/21,23:45:00,41.7673,-75.0563,35.18600000000007,26.096000000000053,35.006000000000036,35.6,overcast clouds,80.0,90.0,4.12,41.0,59.0
465,Big Creek Ski Area,https://www.skiresort.info/ski-resort/big-creek-ski-area/,,Cleveland,Ohio,1.0,1.0,0.0,0.0,"[-81.18446924999998, 41.64769290000001]",Ohio,http://www.bigcreekski.org/,-81.18446924999998,41.64769290000001,02/23/21,23:44:00,41.4995,-81.6954,38.35400000000005,27.05,35.996000000000045,41.0,clear sky,65.0,1.0,5.66,8.0,0.0
466,Standing Rocks,https://www.skiresort.info/ski-resort/standing-rocks/,16.0,Stevens Point,Wisconsin,0.9,0.9,0.0,0.0,"[-89.398519992828, 44.433550014618]",,,-89.398519992828,44.433550014618,02/23/21,22:45:00,44.5236,-89.5746,35.168000000000085,29.210000000000086,33.8,35.996000000000045,light snow,93.0,90.0,2.06,18.0,18.0
467,Four Seasons,https://www.skiresort.info/ski-resort/four-seasons/,24.0,Fayetteville,Finger Lakes,0.5,0.4,0.1,0.0,,,,,,02/23/21,23:45:00,35.0527,-78.8784,46.16600000000001,40.190000000000026,42.8,51.008,clear sky,81.0,1.0,3.09,0.0,0.0
468,Cloudmont Ski Resort,https://www.skiresort.info/ski-resort/cloudmont-ski-resort/,40.0,Fort Payne,Alabama,0.6,0.6,0.0,0.0,"[-85.60370922088597, 34.538078445713]",Alabama,http://www.cloudmont.com,-85.60370922088597,34.538078445713,02/23/21,22:45:00,34.4442,-85.7197,44.654000000000046,40.33399999999999,39.2,51.008,clear sky,81.0,1.0,1.54,0.0,0.0
469,Adventure Mountain – Greenland,https://www.skiresort.info/ski-resort/adventure-mountain-greenland/,,Greenland,Michigan,0.5,0.2,0.3,0.0,,,,,,02/23/21,01:45:00,43.0362,-70.8328,34.070000000000064,23.738000000000053,32.0,35.996000000000045,broken clouds,86.0,75.0,5.18,0.0,0.0
470,Gladstone Sports Park,https://www.skiresort.info/ski-resort/gladstone-sports-park/,,Gladstone,Michigan,0.5,0.4,0.1,0.0,"[-87.037056, 45.860469]",Michigan,,-87.037056,45.860469,02/23/21,14:45:00,-23.85,151.25,86.0,83.93000000000005,86.0,86.0,light rain,54.0,40.0,6.69,0.0,0.0
471,Al Quaal,https://www.skiresort.info/ski-resort/al-quaal/,,Ishpeming,Michigan,0.4,0.2,0.2,0.0,"[-87.65752927661873, 46.520219006834544]",Michigan,https://www.facebook.com/Al-Quaal-Recreation-Area-191534547703366/,-87.65752927661873,46.520219006834544,02/23/21,23:45:00,46.4885,-87.6676,30.632000000000016,26.204000000000054,28.994000000000078,32.0,overcast clouds,99.0,100.0,0.49,17.0,51.0
472,Aldis Hill Park – St. Albans,https://www.skiresort.info/ski-resort/aldis-hill-park-st-albans/,,,Vermont,0.4,0.2,0.2,0.0,,,,,,,,,,,,,,,,,,,
473,Ruby Mountain,https://www.skiresort.info/ski-resort/ruby-mountain/,,Lamoille,,,,,,,,,,,02/23/21,22:45:00,40.728,-115.4784,30.722000000000037,20.60600000000003,28.994000000000078,33.8,clear sky,47.0,1.0,3.6,0.0,0.0
474,North Cascade Heliskiing – Mazama,https://www.skiresort.info/ski-resort/north-cascade-heliskiing-mazama/,,Mazama,,,,,,,,,,,02/23/21,23:45:00,48.5921,-120.404,28.18399999999999,20.3,26.996000000000052,30.002000000000077,scattered clouds,86.0,40.0,2.66,0.0,0.0
475,Powderhouse Hill – South Berwick,https://www.skiresort.info/ski-resort/powderhouse-hill-south-berwick/,5.0,South Berwick,Maine,0.5,0.5,0.0,0.0,,,,,,02/23/21,23:45:00,43.2345,-70.8095,33.83600000000007,24.890000000000025,32.0,35.6,overcast clouds,80.0,90.0,3.87,0.0,45.0
476,Keyes Peak – Florence,https://www.skiresort.info/ski-resort/keyes-peak-florence/,12.0,Florence,Wisconsin,0.5,0.5,0.0,0.0,,,,,,02/23/21,05:45:00,43.7667,11.25,44.88800000000005,42.35,41.0,48.992,clear sky,100.0,0.0,1.07,0.0,0.0
477,Salmonberry – Valdez,https://www.skiresort.info/ski-resort/salmonberry-valdez/,,Valdez,Alaska,0.4,0.4,0.0,0.0,,,,,,02/23/21,23:45:00,1.2492,-78.9831,78.94400000000007,86.55799999999999,78.94400000000007,78.94400000000007,overcast clouds,79.0,100.0,0.78,0.0,0.0
478,Rocking Horse Ranch,https://www.skiresort.info/ski-resort/rocking-horse-ranch/,,Highland,The Catskills,0.3,0.3,0.0,0.0,"[-74.016544818878, 41.69111689798502]",New York,http://www.rockinghorseranch.com/,-74.016544818878,41.69111689798502,02/23/21,21:42:00,34.1283,-117.2086,55.364000000000026,48.614000000000026,44.00600000000003,64.4,clear sky,27.0,1.0,1.54,0.0,0.0
479,Great Northern Powder Guides,https://www.skiresort.info/ski-resort/great-northern-powder-guides/,,Whitefish, read more,,,,,,,,,,02/23/21,22:45:00,48.4111,-114.3376,27.194000000000077,21.81200000000005,26.6,28.00400000000005,few clouds,68.0,20.0,0.17,11.0,28.0
480,Cascade Powder Guides,https://www.skiresort.info/ski-resort/cascade-powder-guides/,,,,,,,,,,,,,,,,,,,,,,,,,,
481,Petoskey Winter Sports Park,https://www.skiresort.info/ski-resort/petoskey-winter-sports-park/,,Petoskey,Michigan,0.2,0.2,0.0,0.0,,,,,,02/23/21,23:45:00,45.3733,-84.9553,30.86600000000001,23.648000000000025,30.002000000000077,32.0,overcast clouds,93.0,90.0,2.57,44.0,80.0
482,Cottonwood Butte,https://www.skiresort.info/ski-resort/cottonwood-butte/,20.0,Cottonwood,Idaho,,,,,"[-116.45814686759257, 46.07319001759257]",,,-116.45814686759257,46.07319001759257,02/23/21,21:45:00,34.7392,-112.0099,53.762000000000064,46.92200000000004,50.0,55.994000000000064,broken clouds,25.0,66.0,1.38,28.0,0.0
483,Nutt Hill – Plymouth,https://www.skiresort.info/ski-resort/nutt-hill-plymouth/,,Plymouth,Wisconsin,0.2,0.2,0.0,0.0,,,,,,02/23/21,04:44:00,41.8334,-70.8328,35.978000000000065,25.7,33.998000000000026,37.99400000000007,clear sky,80.0,1.0,5.14,0.0,0.0
484,Winterplace,https://www.skiresort.info/ski-resort/winterplace/,54.0,Ghent,West Virginia,,,,,,,,,,02/23/21,05:45:00,51.05,3.7167,53.7260000000001,50.792,51.99800000000002,55.00400000000007,few clouds,78.0,24.0,1.79,0.0,0.0
485,Texas Ski Ranch – New Braunfels (dry slopes),https://www.skiresort.info/ski-resort/texas-ski-ranch-new-braunfels/,27.0,New Braunfels,Texas,0.1,0.1,0.0,0.0,,,,,,02/23/21,22:45:00,29.703000000000003,-98.1245,62.90600000000003,55.490000000000016,62.00600000000003,64.4,broken clouds,82.0,75.0,7.72,0.0,0.0
486,Dynamite Hill – Chestertown,https://www.skiresort.info/ski-resort/dynamite-hill-chestertown/,,Chestertown,The Adirondacks,0.2,0.2,0.0,0.0,,,,,,02/23/21,23:45:00,39.209,-76.0666,42.008,33.02600000000009,42.008,42.008,clear sky,65.0,0.0,4.19,0.0,0.0
487,Cockaigne Resort,https://www.skiresort.info/ski-resort/cockaigne-resort/,38.0,,Chautauqua-Allegheny,,,,,,,,,,,,,,,,,,,,,,,
488,Bittersweet,https://www.skiresort.info/ski-resort/bittersweet/,48.0,Kalamazoo,Michigan,,,,,,,,,,02/23/21,23:45:00,42.2506,-85.55,36.30200000000008,27.57200000000004,35.006000000000036,37.4,few clouds,70.0,20.0,3.6,10.0,26.0
489,Eagle Rock,https://www.skiresort.info/ski-resort/eagle-rock/,,Hazleton,Pennsylvania,,,,,,,,,,02/23/21,23:45:00,40.9584,-75.9746,35.690000000000026,29.048000000000023,35.006000000000036,37.004000000000055,overcast clouds,75.0,90.0,2.06,31.0,0.0
490,Snöbahn – Centennial,https://www.skiresort.info/ski-resort/snoebahn-centennial/,,Centennial,Colorado,0.1,0.1,0.0,0.0,,,,,,02/23/21,21:43:00,39.5792,-104.8769,38.48000000000004,27.302000000000078,30.992,44.00600000000003,few clouds,26.0,20.0,4.12,0.0,0.0
491,Maple Valley  (temporarily closed),https://www.skiresort.info/ski-resort/maple-valley/,,,Vermont,,,,,,,,,,,,,,,,,,,,,,,
492,Sky Tavern,https://www.skiresort.info/ski-resort/sky-tavern/,,Reno,Nevada,,,,,"[-119.87611220786307, 39.33581232366823]",Nevada,http://www.skytavern.com/,-119.87611220786307,39.33581232366823,02/23/21,20:42:00,39.5296,-119.8138,38.94800000000002,30.992,35.6,42.99800000000002,clear sky,32.0,1.0,1.82,0.0,0.0
493,Paul Bunyan Ski Hill,https://www.skiresort.info/ski-resort/paul-bunyan-ski-hill/,,,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,
494,Stover Mountain,https://www.skiresort.info/ski-resort/stover-mountain/,,,California,,,,,"[-121.2882900238, 40.290836423858]",California,,-121.2882900238,40.290836423858,,,,,,,,,,,,,,
495,Mt. Bailey,https://www.skiresort.info/ski-resort/mt-bailey/,385.0,,,,,,,,,,,,,,,,,,,,,,,,,
496,Inside Ski Training Center – Leesburg (dry slopes),https://www.skiresort.info/ski-resort/inside-ski-training-center-leesburg/,,Leesburg,Virginia,0.1,0.1,0.0,0.0,,,,,,02/23/21,23:45:00,39.1157,-77.5636,38.840000000000025,29.354000000000052,35.6,42.8,clear sky,61.0,1.0,4.12,0.0,0.0
497,Eagle Island Park,https://www.skiresort.info/ski-resort/eagle-island-park/,,Eagle,Idaho,0.1,0.1,0.0,0.0,,,,,,02/23/21,22:45:00,43.6954,-116.354,34.160000000000075,27.806000000000033,33.8,35.006000000000036,overcast clouds,75.0,90.0,1.68,0.0,0.0
498,WinterClub Indoor Ski & Snowboard – Winter Park (dry slopes),https://www.skiresort.info/ski-resort/winterclub-indoor-ski-snowboard-winter-park/,,Winter Park,Florida,0.1,0.1,0.0,0.0,,,,,,02/23/21,23:42:00,28.6,-81.3392,58.31600000000001,55.94000000000002,57.00200000000007,60.8,clear sky,72.0,1.0,1.81,0.0,0.0
499,Sand Master Park – Florence (sand ski area),https://www.skiresort.info/ski-resort/sand-master-park-florence/,,Florence,,0.1,0.0,0.0,0.1,,,,,,02/23/21,05:45:00,43.7667,11.25,44.88800000000005,42.35,41.0,48.992,clear sky,100.0,0.0,1.07,0.0,0.0
500,Diamond Peaks,https://www.skiresort.info/ski-resort/diamond-peaks/,,Huntsville (Utah),,,,,,,,,,,,,,,,,,,,,,,,
501,Valdez Heli-Ski Guides,https://www.skiresort.info/ski-resort/valdez-heli-ski-guides/,,,,,,,,,,,,,,,,,,,,,,,,,,
502,Yukon Alpine Heliskiing,https://www.skiresort.info/ski-resort/yukon-alpine-heliskiing/,,,,,,,,,,,,,,,,,,,,,,,,,,
503,H2O Guides,https://www.skiresort.info/ski-resort/h2o-guides/,,,,,,,,,,,,,,,,,,,,,,,,,,
504,Points North Heli Adventures,https://www.skiresort.info/ski-resort/points-north-heli-adventures/,,,,,,,,,,,,,,,,,,,,,,,,,,
505,Green Mountain – Bush Creek Ranch,https://www.skiresort.info/ski-resort/green-mountain-bush-creek-ranch/,,,,,,,,,,,,,,,,,,,,,,,,,,
506,Whisper Ridge,https://www.skiresort.info/ski-resort/whisper-ridge/,,,,,,,,,,,,,,,,,,,,,,,,,,
507,Jerry's Heliski Alaska,https://www.skiresort.info/ski-resort/jerrys-heliski-alaska/,,,,,,,,,,,,,,,,,,,,,,,,,,
508,Powderbird,https://www.skiresort.info/ski-resort/powderbird/,,,,,,,,,,,,,,,,,,,,,,,,,,
509,Mott Mountain,https://www.skiresort.info/ski-resort/mott-mountain/,,,info@skiresort-service.com,,,,,"[-84.87504959106397, 43.816445340635]",Michigan,,-84.87504959106397,43.816445340635,,,,,,,,,,,,,,
510,Mayflower Mountain Resort (planned),https://www.skiresort.info/ski-resort/mayflower-mountain-resort-planned/,,,info@skiresort-service.com,,,,,,,,,,,,,,,,,,,,,,,
511,Las Vegas Wet (planned) (indoor ski area),https://www.skiresort.info/ski-resort/las-vegas-wet-planned/,,,info@skiresort-service.com,,,,,,,,,,,,,,,,,,,,,,,
512,Huntington,https://www.skiresort.info/ski-resort/huntington/,,,info@skiresort-service.com,,,,,,,,,,,,,,,,,,,,,,,
513,Carson Ski Resort,https://www.skiresort.info/ski-resort/carson-ski-resort/,,,info@skiresort-service.com,,,,,,,,,,,,,,,,,,,,,,,
514,Bearfire Resort – Dallas-Fort Worth (planned) (indoor ski area),https://www.skiresort.info/ski-resort/bearfire-resort-dallas-fort-worth-planned/,,,info@skiresort-service.com,,,,,,,,,,,,,,,,,,,,,,,
515,Seacoast Snow Park,https://www.skiresort.info/ski-resort/seacoast-snow-park/,,,info@skiresort-service.com,,,,,,,,,,,,,,,,,,,,,,,
516,Ravenswood,https://www.skiresort.info/ski-resort/ravenswood/,,,info@skiresort-service.com,,,,,,,,,,,,,,,,,,,,,,,
517,Riverside Hills,https://www.skiresort.info/ski-resort/riverside-hills/,,,info@skiresort-service.com,,,,,"[-94.83505725860597, 43.386742882456]",,,-94.83505725860597,43.386742882456,,,,,,,,,,,,,,
518,Potawatomi Park,https://www.skiresort.info/ski-resort/potawatomi-park/,,,info@skiresort-service.com,,,,,,,,,,,,,,,,,,,,,,,
519,Scotch Valley Resort  (temporarily closed),https://www.skiresort.info/ski-resort/scotch-valley-resort/,,,info@skiresort-service.com,,,,,,,,,,,,,,,,,,,,,,,
520,Quadna Mountain,https://www.skiresort.info/ski-resort/quadna-mountain/,,,info@skiresort-service.com,,,,,,,,,,,,,,,,,,,,,,,
521,Mt. Zion Hill,https://www.skiresort.info/ski-resort/mt-zion-hill/,,,info@skiresort-service.com,,,,,,,,,,,,,,,,,,,,,,,
522,Mt. Mc Sauba,https://www.skiresort.info/ski-resort/mt-mc-sauba/,,,info@skiresort-service.com,,,,,,,,,,,,,,,,,,,,,,,
